577,0
578,76
579,9
580,18
581,0
582,0
583,0
584,14
585,0
586,15
587,110
588,0
589,0
590,18
591,91
592,153
593,521
594,51
595,148
596,0
597,0
598,47
599,131
600,0
601,0
602,152
603,56
604,0
605,0
606,0
607,0
608,0
609,0
610,112
611,65
612,0
613,0
614,0
615,0
616,0
617,0
618,40
619,239
620,264
621,1441
622,0
623,0
624,0
625,0
626,215
627,491
628,451
629,935
630,0
631,0
632,0
633,0
634,19
635,7
636,5
637,11
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,35
646,26
647,122
648,98
649,23
650,115
651,43
652,25
653,0
654,65
655,0
656,25
657,6
658,1
659,11
660,9
661,3
662,12
663,15
664,3
665,15
666,14
667,3
668,30
669,107
670,19
671,41
672,99
673,12
674,25
675,18
676,4
677,38
678,52
679,9
680,25
681,20
682,5
683,266
684,301
685,240
686,282
687,192
688,210
689,125
690,695
691,200
692,813
693,172
694,827
695,0
696,936
697,0
698,506
699,5
700,513
701,0
702,19
703,7789
704,16588
705,22989
706,3
707,29905
708,18800
709,0
710,0
711,5925
712,6915
713,0
714,7198
715,4192
716,2844
717,0
718,0
719,0
720,4447
721,4369
722,2845
723,2781
724,6
725,886
726,893
727,918
728,0
729,824
730,55
731,77
732,996
733,26
